manifest_index,question_id,image,image_id,subset,issimple,data_source,question,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,post_expected_numeral,baseline_entropy,post_entropy,baseline_top1_prob,post_top1_prob,baseline_conditional_margin,post_conditional_margin,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
3468,923680439235,VG_100K/2368043.jpg,92368043,complex,False,amt,How many people are eating grass?,0,1,4.0,3.33485815308885,1,False,False,False,False,1,0.5198502317987439,0.7350474583590905,1.275049761591137,3.33485815308885,0.9176389169244922,0.8948996886166245,0.30608028791244357,0.3483569645394062,0.9130570460150599,0.8923402492611409,0.8281295112597719,0.7857654045880184,1.0,0.30608028791244357,0.11039512837128712,0.9176389169244922,0.9130570460150599,0.8281295112597719,0.7620826376177092,0.08492753475528805,0.9130570460150599,0.0017626147510916262,0.00016394871074796837,3.436551668151575e-05,1.623312064801143e-05,1.0480890425714769e-05,4.650866933665472e-06,3.402646936820804e-06,1.82130566014847e-06,3.402646936820804e-06,8.688963347375714e-06,2.338602759187881e-06,7.592331559413902e-07,1.1046777235882048e-06,1.6072966037408164e-06,0.08492753475528805,-0.08236108307550782,0.08492753475528805,0.0017626147510916262,0.0,0.00016394871074796837,-0.08316492000419642,0.0020154192296521264,0.08492753475528805,-0.08291211552563593,0.002566451679780181,0.08492753475528805,-0.08236108307550788,0.9112944312639683,0.8281295112597719,-3.874999999444436
3469,924119767823,VG_100K_2/2411976.jpg,92411976,complex,False,amt,How many red plants are in the picture?,1,2,1.5,0.13492031548607694,2,False,False,False,False,1,-0.3169784550144096,0.13492031548607694,-0.01469946290941637,-0.3540269344717245,1.7075202339987208,1.78123247014145,0.8144475440185873,0.8153879115205622,0.6261714459443593,0.6690532957792539,0.29100602329037983,0.39015038762815163,2.0,0.8144475440185873,0.2937498582049529,1.7075202339987208,0.6261714459443593,0.29100602329037983,0.7480072476273563,0.0017587867221461621,0.3351654226539794,0.6261714459443593,0.031175240589236035,0.0037233515200015767,0.0010667580708771318,0.0006470214764828829,0.0001635926485909224,6.018237214338467e-05,2.0798471280899854e-05,9.229265684697903e-06,1.113261944882565e-05,1.5216486647304216e-05,3.6142323722227986e-06,4.35959641581169e-06,3.847330333472719e-06,0.3351654226539794,-0.29247976600127923,0.3351654226539794,0.031175240589236035,0.0017587867221461621,0.0037233515200015767,-0.3039901820647434,0.03690434467951517,0.3369242093761256,-0.30001986469661046,0.04620323009699272,0.33868299609827174,-0.292479766001279,0.5949962053551232,0.29100602329037983,-2.374999999970907
3470,9239667614180,VG_100K_2/2396676.jpg,92396676,complex,False,amt,How many parking meters in the image?,1,2,1.0,-0.10337752484989092,2,False,False,False,False,0,-0.2935325972087651,-0.10337752484989092,-0.16845779103666664,-0.4832008751157369,1.7777343247786543,1.7777343247786543,0.794327257735786,0.794327257735786,0.6691033271952802,0.6691033271952802,0.39017956284704586,0.39017956284704586,2.0,0.794327257735786,0.286492998894587,1.7777343247786543,0.6691033271952802,0.39017956284704586,0.8274238937917175,2.5183619854577882e-05,0.27892376434823435,0.6691033271952802,0.04846968245283535,0.0027344723669629483,0.000419344919173976,0.00019808451387967052,8.257391052291498e-05,2.5183619854577882e-05,9.26453599877615e-06,1.7137668385452281e-06,2.493516036740684e-06,2.2005201789686695e-06,8.617360836999678e-07,1.0394521311764713e-06,8.095261337254765e-07,0.27892376434823435,-0.22226567522134566,0.27892376434823435,0.04846968245283535,2.5183619854577882e-05,0.0027344723669629483,-0.230454081895399,0.051947724836631064,0.27894894796808894,-0.22700122313145787,0.05670845636659729,0.2789741315879435,-0.2222656752213462,0.6206336447424449,0.39017956284704586,-1.7499999999829539
3471,923743862770,VG_100K/2374386.jpg,92374386,complex,False,amt,How many pink bags are in the picture?,1,2,1.0,-0.1046927486429537,2,False,False,False,False,0,-0.12294653845537279,-0.14514203639747877,-0.1046927486429537,-0.2671183596318845,1.9058349483503771,1.9058349483503771,0.3222680486273608,0.3222680486273608,0.9038174851104023,0.9038174851104023,0.8085558230343115,0.8085558230343115,2.0,0.3222680486273608,0.11623362889791419,1.9058349483503771,0.9038174851104023,0.8085558230343115,0.9143711066736842,5.216792356828867e-06,0.09526166207609076,0.9038174851104023,0.0008241748648250134,5.268773636859043e-05,1.606885171481108e-05,8.601036523529606e-06,5.911400189111473e-06,2.792347729203169e-06,1.8028751966342968e-06,5.498458691100233e-07,1.0272473221756077e-06,9.650095531919289e-07,3.132927324681384e-07,4.282203934314633e-07,3.132927324681384e-07,0.09526166207609076,-0.09416505164962286,0.09526166207609076,0.0008241748648250134,5.216792356828867e-06,5.268773636859043e-05,-0.09443748721126574,0.0009156360211497386,0.09526687886844759,-0.09435124284729786,0.001107044011182755,0.09527209566080441,-0.09416505164962166,0.9029933102455773,0.8085558230343115,-4.749999998797162
3472,924076888699,VG_100K_2/2407688.jpg,92407688,complex,False,amt,How many cars are in the crosswalk?,1,4,1.5,16.638305159861012,5,False,False,False,False,1,-7.313281535961997,16.638305159861012,4.318436415728918,7.441129695715326,4.728644326050957,5.057894336684915,1.6904663576609402,1.7440956991087377,0.2765910890760955,0.28995010416494094,0.0,0.06413673598964953,4.0,1.6904663576609402,0.6097068577467668,4.728644326050957,0.2765910890760955,0.0,0.8624207896209555,0.00019642790764391114,0.003945359991726275,0.022703979166193967,0.14804854145449414,0.2765910890760955,0.2765910890760955,0.19009809013111922,0.0617158140011778,0.012152564321562377,0.005740464915539868,0.0011303645629698574,0.0005339464119506753,0.00025221842596157424,0.0001350027949790034,9.278597359588473e-05,7.226178889451772e-05,0.2765910890760955,0.728644326050957,0.14804854145449414,0.2765910890760955,0.022703979166193967,0.19009809013111922,0.12854254762160133,0.5485146024038462,0.1748943085200583,0.3736202938837879,0.934722617443592,0.20607829139263656,0.7286443260509554,0.0,0.12854254762160133,0.6249999999968607
3473,9236788314102,VG_100K/2367883.jpg,92367883,complex,False,amt,How many people are getting on the black motors?,0,1,4.0,10.380986380871011,1,False,False,False,False,1,1.1569751164227122,2.720529297587771,3.8493925275269856,10.380986380871011,0.7801963523401426,0.7331970853869999,0.5422275054600334,0.5907677230231014,0.7761306805377518,0.7303111685214082,0.5537655175733222,0.46164470396448953,1.0,0.5422275054600334,0.19556723329019587,0.7801963523401426,0.7761306805377518,0.5537655175733222,0.8139196017218637,0.22236516296442968,0.7761306805377518,0.0011668652839928117,0.00012298669610100196,7.459520192201788e-05,3.992793434144182e-05,3.109590653153853e-05,1.563600374969041e-05,1.0095362780208605e-05,5.752164321590684e-06,5.403658303151903e-06,1.771791346110878e-05,5.0762671969613985e-06,2.3978588366209494e-06,3.7138764180061197e-06,2.89236986257359e-06,0.22236516296442968,-0.21980364765985738,0.22236516296442968,0.0011668652839928117,0.0,0.00012298669610100196,-0.22119829768043686,0.0015041564978187244,0.22236516296442968,-0.22086100646661094,0.002561515304572249,0.22236516296442968,-0.21980364765985744,0.774963815253759,0.5537655175733222,-5.2499999991475
3474,9237084217644,VG_100K/2370842.jpg,92370842,complex,False,amt,How many people are playing football?,0,3,1.0,-0.4897266060374226,3,False,False,False,False,0,-0.4897266060374226,-1.4829782163586682,-1.1193239067070113,-3.4415877965331614,2.892008234524328,2.892008234524328,0.7556326307020416,0.7556326307020416,0.7898296810602874,0.7898296810602874,0.7065822451405885,0.7065822451405885,3.0,0.7556326307020416,0.2725368622619292,2.892008234524328,0.7898296810602874,0.7065822451405885,0.7447136311126314,0.00012515745787656434,0.07346560434724388,0.05049212222776016,0.7898296810602874,0.08324743591969891,0.0022184690228260725,0.0004950073483475122,7.591183549382869e-05,2.3151801766846337e-05,9.066375839602881e-06,4.0231798910078705e-06,5.165865235961123e-06,3.550443792355076e-06,1.575499882451633e-06,2.2923388026991118e-06,1.7852752546070345e-06,0.08324743591969891,-0.10799176547567191,0.05049212222776016,0.08324743591969891,0.07346560434724388,0.0022184690228260725,0.03275531369193875,0.08608743490683185,0.1240828840328806,-0.037995449126048755,0.08980703782020619,0.19779880329587762,-0.10799176547567144,0.7065822451405885,0.7393375588325273,0.49999999999220734
3475,92407135878,VG_100K_2/2407135.jpg,92407135,complex,False,amt,How many people are sitting on surfboards?,0,1,0.0,0.1092224721150517,1,False,False,False,False,1,0.1092224721150517,-0.18347805361515135,-0.10681871761823065,-0.37317692151475046,1.0001902380455814,1.0002950325031126,0.00371388307827701,0.004209032539308493,0.9996338155476501,0.9995766081567002,0.9994754122486079,0.9993461459062751,1.0,0.00371388307827701,0.0013395001748679203,1.0001902380455814,0.9996338155476501,0.9994754122486079,0.8886562889464074,0.0001584032990421951,0.9996338155476501,0.0001584032990421951,2.1437555341489332e-05,8.93650261662304e-06,3.725288529627755e-06,7.886435879108964e-06,1.6530867642982176e-06,9.4190044608714e-07,6.473580782841255e-07,5.712914989488567e-07,1.458843949196768e-06,1.3704570624818425e-06,2.3814972807698287e-07,2.872634058978378e-07,2.2372096546099488e-07,0.0001584032990421951,0.00019023804558138124,0.0001584032990421951,0.0001584032990421951,0.0,2.1437555341489332e-05,0.0,0.00020778115330777696,0.0001584032990421951,4.9377854265581856e-05,0.0003486413446236283,0.0001584032990421951,0.0001902380455814332,0.9994754122486079,0.9994754122486079,0.0
3476,9241062520498,VG_100K_2/2410625.jpg,92410625,complex,False,amt,How many zebras are behind the tree?,0,1,1.0,0.07648595496893745,1,False,False,False,False,0,0.07648595496893745,-0.09222714617727572,0.019919580804622382,-0.0909536965661124,1.0218331110344403,1.0218331110344403,0.11555229303609861,0.11555229303609861,0.9777731516014174,0.9777731516014174,0.9574801172492494,0.9574801172492494,1.0,0.11555229303609861,0.04167668003163194,1.0218331110344403,0.9777731516014174,0.9574801172492494,0.8627872692318306,0.0010103306886828027,0.9777731516014174,0.020293034352168057,0.0006127965391346995,0.00015493922926536495,5.699895707767644e-05,5.0301403071601756e-05,2.0968744477090635e-05,8.211478321576745e-06,4.9805133636019316e-06,3.4230534376787706e-06,2.665876697759491e-06,3.6438214169887813e-06,1.1113027444418938e-06,1.7212193615468703e-06,1.7212193615468703e-06,0.020293034352168057,0.0218331110344403,0.0010103306886828027,0.020293034352168057,0.0,0.0006127965391346995,0.019282703663485255,0.02121651770989963,0.0010103306886828027,0.020206187021216827,0.02284344172312331,0.0010103306886828027,0.02183311103444051,0.9574801172492494,0.9767628209127346,2.999999999059503
3477,9115949016265,VG_100K/1159490.jpg,91159490,complex,False,amt,How many people are riding red bicycles?,1,1,1.0,0.05973724770355871,1,True,True,False,False,0,0.05973724770355871,-0.14616148248565045,0.0002946241264004199,0.011938306359338038,1.0953704806193127,1.0953704806193127,0.31550458089022376,0.31550458089022376,0.9045893606332613,0.9045893606332613,0.809246343475603,0.809246343475603,1.0,0.31550458089022376,0.11379422355701917,1.0953704806193127,0.9045893606332613,0.809246343475603,0.8925457658907732,4.106829343664115e-05,0.9045893606332613,0.09534301715765839,2.1982273411733612e-05,1.920789644278764e-06,8.007042504916093e-07,4.856516772853855e-07,2.2940560863218928e-07,1.0179812174804695e-07,8.983652713158099e-08,1.3914153514545999e-07,3.135602897965433e-07,2.2940560863218928e-07,5.118731019304842e-08,1.0179812174804695e-07,1.0836353652904163e-07,0.09534301715765839,0.09537048061931275,4.106829343664115e-05,0.09534301715765839,0.0,2.1982273411733612e-05,0.09530194886422175,0.09536957107330174,4.106829343664115e-05,0.0953285027798651,0.09541154891274983,4.106829343664115e-05,0.09537048061931319,0.809246343475603,0.9045482923398247,7.749999975660804
3478,923653614090,VG_100K/2365361.jpg,92365361,complex,False,amt,How many black bottles are there?,2,2,4.0,0.6106939783049498,2,True,True,False,False,1,-0.4761909773842693,0.545421693810112,0.4043101546798019,0.6106939783049498,1.6784193121649136,1.7982280372188855,0.8702431961615295,0.8960153587807501,0.592789100431538,0.6536709902660219,0.23324433627633873,0.38118038105847746,2.0,0.8702431961615295,0.3138738858674,1.6784193121649136,0.592789100431538,0.23324433627633873,0.7875776497876359,0.0074621135159966935,0.35954476415519926,0.592789100431538,0.03344287258626433,0.003994181540343255,0.0011443521708387654,0.0010098872462311682,0.00028933754033315764,0.000136673376505738,4.4371348904784546e-05,2.5282032516089484e-05,4.4371348904784546e-05,3.0495952387751964e-05,1.632330703911523e-05,1.5334327860860005e-05,1.0539119136234784e-05,0.35954476415519926,-0.3215806878350864,0.35954476415519926,0.03344287258626433,0.0074621135159966935,0.003994181540343255,-0.32610189156893493,0.04020402189726603,0.36700687767119594,-0.3268028557739299,0.052888303352106446,0.3744689911871926,-0.3215806878350862,0.5593462278452737,0.23324433627633873,-2.3749999999728795
3479,923911812369,VG_100K_2/2391181.jpg,92391181,complex,False,amt,How many people are walking under the pink umbreller ?,1,1,0.0,0.104463957275752,1,True,True,False,False,1,0.104463957275752,-0.13698571094545095,-0.0599711029970311,-0.2247062434722138,1.0002912016132162,1.0001972874167961,0.002872696361217805,0.0019999246250556025,0.9997174673944055,0.9998134932904533,0.9995140565118433,0.9996901065031232,1.0,0.002872696361217805,0.0010361061985771744,1.0002912016132162,0.9997174673944055,0.9995140565118433,0.9117042767364296,4.0053977640084716e-05,0.9997174673944055,0.00020341088256219152,1.8920159341412503e-05,7.887095835700413e-06,3.7256002710478165e-06,5.420716408673817e-06,1.3705717457412446e-06,4.180007657333148e-07,3.0581589312215697e-07,2.2373968698844588e-07,4.180007657333148e-07,1.854867154059901e-07,6.02187198187507e-08,6.8236749208282e-08,6.41024935701872e-08,0.00020341088256219152,0.0002912016132161632,4.0053977640084716e-05,0.00020341088256219152,0.0,1.8920159341412503e-05,0.0001633569049221068,0.00024247862795434777,4.0053977640084716e-05,0.00020242465031426306,0.0003312555908564464,4.0053977640084716e-05,0.0002912016132163617,0.9995140565118433,0.9996774134167654,1.6249999799498487
3480,924108882591,VG_100K_2/2410888.jpg,92410888,complex,False,amt,How many people are not touching the horse?,1,2,1.5,11.830051008718714,2,False,False,False,False,1,-5.252720123690628,11.830051008718714,0.9312458469809225,1.5306192687043674,2.813895671993295,2.887975693672556,1.4614498240400282,1.5078654795456639,0.34779692352128033,0.3342549415837659,0.0,0.0,2.0,1.4614498240400282,0.5271066034126493,2.813895671993295,0.34779692352128033,0.0,0.8363951910832839,0.00027988366517735984,0.07760398324443447,0.34779692352128033,0.34779692352128033,0.16428763381767753,0.04153841893017978,0.015281130343179801,0.003863674819409227,0.0009768899796604058,0.00027988366517735984,0.00011667286994085764,6.245048703395382e-05,3.140207694033679e-05,2.94995212772262e-05,3.558321490802808e-05,1.9046322442969342e-05,0.34779692352128033,0.8138956719932948,0.07760398324443447,0.34779692352128033,0.00027988366517735984,0.16428763381767753,0.27019294027684587,0.5743192095691078,0.07788386690961184,0.4964353426594959,0.8920594225680842,0.07816375057478919,0.813895671993295,0.0,0.27019294027684587,1.4999999999899893
3481,923627653933,VG_100K/2362765.jpg,92362765,complex,False,amt,How many people are wearing red mittens?,1,2,1.0,-0.043787821470581585,2,False,False,False,False,0,-0.043787821470581585,-0.2418825875307848,-0.17662910407324497,-0.5119575195824232,1.9800137992645785,1.9800137992645785,0.2740056197360675,0.2740056197360675,0.9384860111691813,0.9384860111691813,0.8972518135899445,0.8972518135899445,2.0,0.2740056197360675,0.09882663719223292,1.9800137992645785,0.9384860111691813,0.8972518135899445,0.8538176040192411,7.881539315328027e-06,0.041234197579236714,0.9384860111691813,0.01947765576554594,0.000666488729419355,9.019944096997853e-05,2.2805990196663463e-05,7.881539315328027e-06,2.8994562788936273e-06,1.758609129645289e-06,4.446460215180519e-07,5.70936793058263e-07,4.7332322608583743e-07,2.380018646630381e-07,2.696914447699418e-07,2.2358206063842298e-07,0.041234197579236714,-0.019986200735421455,0.041234197579236714,0.01947765576554594,7.881539315328027e-06,0.000666488729419355,-0.021756541813690775,0.02027190971226654,0.041242079118552044,-0.020970169406285506,0.021263759922446116,0.041249960657867374,-0.019986200735421258,0.9190083554036353,0.8972518135899445,-0.7499999999729109
3482,9241172910305,VG_100K_2/2411729.jpg,92411729,complex,False,amt,How many people are riding bicycle?,0,0,4.0,1561.4661312588753,0,True,True,False,False,1,-153.95186617755567,609.3108837766221,853.6941043435844,1561.4661312588753,3.5052844402375816,4.482895263434857,2.2698556430822885,2.362731143501145,0.34880964689903016,0.3547744880707734,0.26061675676428303,0.284915249305047,0.0,2.2698556430822885,0.8186773699521617,3.5052844402375816,0.34880964689903016,0.26061675676428303,0.5853202058933675,0.34880964689903016,0.08819289013474713,0.08819289013474713,0.06868469189827144,0.05349169183539198,0.06868469189827144,0.07782995237389785,0.04720625235874311,0.03676426630285549,0.025267686072568785,0.025267686072568785,0.025267686072568785,0.010533138648813544,0.011935609765841466,0.011935609765841466,0.011935609765841466,0.08819289013474713,3.5052844402375816,0.0,0.08819289013474713,0.0,0.08819289013474713,0.08819289013474713,0.6511903531009701,0.0,0.6511903531009701,3.5052844402375816,0.0,3.5052844402375816,0.26061675676428303,0.34880964689903016,25.202792186004125
3483,92327152831,VG_100K/2327152.jpg,92327152,complex,False,amt,How many giraffes are laying down?,0,0,4.0,20.88470395740907,0,True,True,False,False,1,3.1137655551949535,5.414477291619993,7.658518320288263,20.88470395740907,0.6140098398243595,0.4855376568209842,0.9185243950061307,0.9013049602891957,0.46304303738190017,0.6794161374343511,0.0,0.5076328358622277,0.0,0.9185243950061307,0.33128764740272004,0.6140098398243595,0.46304303738190017,0.0,0.46297273454406707,0.46304303738190017,0.46304303738190017,0.07100994964547627,0.0027533545456738116,0.00012097395591497735,1.4448278637893027e-05,5.315224671197375e-06,1.8368924942348026e-06,1.6210519365431052e-06,9.236475514390635e-07,8.67686575257538e-07,2.510734354977497e-06,7.193374363427283e-07,2.998644565441902e-07,7.193374363427283e-07,3.8503358376399696e-07,0.46304303738190017,0.6140098398243595,0.0,0.46304303738190017,0.0,0.07100994964547627,0.46304303738190017,0.5369569626181,0.0,0.5369569626181,0.6140098398243595,0.0,0.6140098398243595,0.0,0.46304303738190017,26.861085840023552
3484,923674693626,VG_100K/2367469.jpg,92367469,complex,False,amt,How many toilet paper rolls are flying?,1,1,4.0,7.193431768506419,2,True,False,False,True,1,0.8652358962743144,1.838554519982297,2.738861684855527,7.193431768506419,0.9796862787921062,1.465213045443128,0.8943511734651632,0.9331118203424037,0.6493040916409928,0.576902625566962,0.4632753547648999,0.2681089020896338,1.0,0.8943511734651632,0.32256900069285405,0.9796862787921062,0.6493040916409928,0.4632753547648999,0.6160678609157912,0.1860287368760929,0.6493040916409928,0.16416978408487667,0.00031692223873026014,7.527562973277771e-05,2.601456153005633e-05,3.13795510429773e-05,1.0187448670699857e-05,8.990391897132176e-06,4.246760428239078e-06,5.122570890585973e-06,6.178999963028174e-06,5.804633280392651e-06,1.8844885165898657e-06,3.106996301691842e-06,2.2731270533971675e-06,0.1860287368760929,-0.020313721207893765,0.1860287368760929,0.16416978408487667,0.0,0.00031692223873026014,-0.02185895279121622,0.1646671714829145,0.1860287368760929,-0.021361565393178406,0.16571501566819918,0.1860287368760929,-0.02031372120789371,0.4851343075561161,0.4632753547648999,-0.12499999999928424
3485,900015511964,VG_100K_2/1551.jpg,90001551,complex,False,amt,How many books on the hand are there?,1,6,4.0,57.274857803045784,1,False,True,True,False,1,-7.996623833515333,18.035902761483428,35.49826148159119,57.274857803045784,4.468717907788013,3.7740347331818063,1.9622062563590066,1.9506548854922334,0.2257447798552583,0.23166233290512794,0.02652571085835148,0.0512435266304658,6.0,1.9622062563590066,0.7077163088126093,4.468717907788013,0.2257447798552583,0.02652571085835148,0.9750103119476989,5.2047686553113234e-05,0.09410442486234323,0.03922856060880083,0.1992190689969068,0.15515196693754726,0.17581021132555705,0.2257447798552583,0.07328859977327709,0.023793324745632997,0.005309008360956689,0.004134659868845704,0.001184599885809619,0.001184599885809619,0.0009225673186948279,0.000435789944003397,0.000435789944003397,0.1992190689969068,-1.5312820922119874,0.17581021132555705,0.07328859977327709,0.15515196693754726,0.023793324745632997,-0.10252161155227996,0.11068893972703334,0.6635662804177084,-0.5528773406906751,0.18023791284562335,1.7115200050576103,-1.531282092211987,0.1524561800819812,0.04993456852970124,-0.874999999992043
3486,9236012819030,VG_100K/2360128.jpg,92360128,complex,False,amt,How many blue motors are there?,0,0,4.0,46.262136365406256,0,True,True,False,False,1,5.553822178915894,12.753461201856085,17.138172696362016,46.262136365406256,0.09420196925665196,0.08436150090566141,0.27174647206031366,0.259949838663362,0.94342048170767,0.9456567682548058,0.9149316516930751,0.9132981730764351,0.0,0.27174647206031366,0.09801182190512145,0.09420196925665196,0.94342048170767,0.9149316516930751,0.5741227391354187,0.94342048170767,0.02848883001459493,0.025141304246139078,0.0011046318158685038,0.0004063713351219007,0.0003164823140107086,0.0005217911229098525,0.00014949565967273774,0.00010274676411885656,5.16643175332927e-05,6.633829684857395e-05,8.518005925334525e-05,9.067370108548096e-05,1.4802074799796384e-05,2.4404495572918635e-05,1.4802074799796384e-05,0.02848883001459493,0.09420196925665196,0.0,0.02848883001459493,0.0,0.025141304246139078,0.02848883001459493,0.056579518292329774,0.0,0.056579518292329774,0.09420196925665196,0.0,0.09420196925665196,0.9149316516930751,0.94342048170767,24.072777918119293
3487,9232911419198,VG_100K/2329114.jpg,92329114,complex,False,amt,How many tree trunks are to the right of the skateboarder wearing the black shirt?,10,3,1.5,1.9489065682645188,3,False,False,False,False,1,-1.3753042223689562,1.9489065682645188,-0.06519413737706384,-0.5936104960562958,2.7923216371670216,2.949571894748098,1.1734315538751194,1.216975986623788,0.4463724932930827,0.4982878844853065,0.052450150562974085,0.19606100518162106,3.0,1.1734315538751194,0.4232259708995663,2.7923216371670216,0.4463724932930827,0.052450150562974085,0.7885086859250805,1.1546808393141467e-05,0.00926416554333041,0.3939223427301086,0.4463724932930827,0.11286064078257993,0.025182612852271472,0.00926416554333041,0.0023423478714439208,0.0005226484556786157,0.00014974128962349386,4.2901597765162e-05,2.1572278101731005e-05,1.6800507078262224e-05,8.992663418554046e-06,1.0847222638321376e-05,6.180561155347968e-06,0.3939223427301086,-0.20767836283297836,0.3939223427301086,0.11286064078257993,0.00926416554333041,0.025182612852271472,-0.28106170194752866,0.15042945162508523,0.40319805508183215,-0.2527686034567469,0.2048069514089694,0.41248531424194884,-0.20767836283297944,0.33351185251050275,0.052450150562974085,-1.2499999999936782
3488,9237155414946,VG_100K/2371554.jpg,92371554,complex,False,amt,How many lamps are near the bed?,1,2,1.0,0.000811305080103443,2,False,False,False,False,0,-0.021760097312591913,-0.021777478926876155,0.000811305080103443,-0.06290139226453526,1.9962888600768265,1.9962888600768265,0.0360261631633618,0.0360261631633618,0.9946181729291261,0.9946181729291261,0.990012176999396,0.990012176999396,2.0,0.0360261631633618,0.012993691734509682,1.9962888600768265,0.9946181729291261,0.990012176999396,0.9739005867301103,1.2809656360692631e-06,0.004605995929730099,0.9946181729291261,0.0007063523530916349,4.515559519147334e-05,8.891663893995465e-06,6.924834803451405e-06,2.7118042728388958e-06,2.3931588711959964e-06,6.856514962461708e-07,4.1586865435114414e-07,4.1586865435114414e-07,3.238788336635225e-07,6.788869159309063e-08,1.437203612303856e-07,6.788869159309063e-08,0.004605995929730099,-0.003711139923173512,0.004605995929730099,0.0007063523530916349,1.2809656360692631e-06,4.515559519147334e-05,-0.0038996435766384644,0.0007745501755076184,0.004607276895366169,-0.00383272671985855,0.0008974179378290708,0.0046085578610022375,-0.003711139923173167,0.9939118205760344,0.990012176999396,-1.8749999988013843
3489,923698977459,VG_100K/2369897.jpg,92369897,complex,False,amt,How many skateboardin ramps are in the photo?,1,2,1.5,4.545851337738973,2,False,False,False,False,1,-2.4744814687494485,4.545851337738973,0.07121752469200417,-0.393215266891135,2.3028134128087085,2.4094809480196595,1.3419357048973095,1.3688766621457913,0.39515616853422786,0.379898961833715,0.08740823504427514,0.04463930472035804,2.0,1.3419357048973095,0.48400099666179597,2.3028134128087085,0.39515616853422786,0.08740823504427514,0.8231078372677985,3.148578987992253e-05,0.21151185525772168,0.39515616853422786,0.3077479334899527,0.06059916112413548,0.017361950347768364,0.005636600018556158,0.0014251556704047653,0.0003179952129738582,0.00010989620496751093,2.6102636619365553e-05,2.0328753839390222e-05,2.3035495965881336e-05,1.0881197820082917e-05,1.3971734564993712e-05,7.478530602146687e-06,0.3077479334899527,0.30281341280870855,0.21151185525772168,0.3077479334899527,3.148578987992253e-05,0.06059916112413548,0.09623607823223104,0.3933004904181707,0.21154334104760159,0.18175714937056914,0.5143882396461901,0.21157482683748152,0.30281341280870855,0.08740823504427514,0.18364431327650618,0.37499999999852146
3490,923320944216,VG_100K/2332094.jpg,92332094,complex,False,amt,How many yellow chairs are in the image?,2,2,1.0,0.0046352765667479895,2,True,True,False,False,0,-0.1579109630922957,-0.019022292120474217,0.0011785805079037853,0.0046352765667479895,1.93298516206385,1.93298516206385,0.31201995298232205,0.31201995298232205,0.9176271012818025,0.9176271012818025,0.8423036819358335,0.8423036819358335,2.0,0.31201995298232205,0.11253740970650089,1.93298516206385,0.9176271012818025,0.8423036819358335,0.9465637625031604,6.0017217075507854e-06,0.075323419345969,0.9176271012818025,0.006182922773361217,0.0006516752658381639,0.00011324418079381491,4.720719792254783e-05,2.229910134723671e-05,1.3525088651138353e-05,2.835012593506681e-06,3.0178551967502116e-06,2.835012593506681e-06,1.719522058633231e-06,7.168034382435953e-07,7.168034382435953e-07,7.630332881435772e-07,0.075323419345969,-0.06701483793614993,0.075323419345969,0.006182922773361217,6.0017217075507854e-06,0.0006516752658381639,-0.06914049657260779,0.007043477650521146,0.07532942106767655,-0.06828594341715541,0.008320584853234102,0.07533542278938411,-0.06701483793615001,0.9114441785084413,0.8423036819358335,-2.4999999998515405
3491,9235117712734,VG_100K/2351177.jpg,92351177,complex,False,amt,How many trolleys have two cars?,1,2,1.5,2.401315284379163,2,False,False,False,False,1,-1.3230050736969412,2.401315284379163,1.047743036155794,1.864819953709089,1.8628733771290806,1.905737235315529,1.0205643555713533,1.0774550748922362,0.6018866430966012,0.5837530910199038,0.31757552435619824,0.30800765576292005,2.0,1.0205643555713533,0.36809078367270803,1.8628733771290806,0.6018866430966012,0.31757552435619824,0.8591786920478626,0.00405548030064237,0.284311118740403,0.6018866430966012,0.08145649931981255,0.01817540173836024,0.00590068901958789,0.002787288130979489,0.0007985714197570976,0.0003328940948974776,9.537575503455867e-05,5.105096288587515e-05,4.505231662074596e-05,3.975852987206879e-05,2.1281207495138488e-05,2.4114767352510326e-05,1.878059969771979e-05,0.284311118740403,-0.13712662287091937,0.284311118740403,0.08145649931981255,0.00405548030064237,0.01817540173836024,-0.20285461942059044,0.10974675786235336,0.28836659904104534,-0.17861984117869198,0.1552954564707684,0.29242207934168774,-0.13712662287091934,0.5204301437767886,0.31757552435619824,-1.2499999999912406
